2.162162162162162282e-01,2.666506518074730769e-02,2.702702702702702853e-02,1.700000000000000122e-02,3.000000000000000062e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.282282282282282193e-01,2.812543240068825917e-02,2.852852852852852741e-02,1.700000000000000122e-02,4.000000000000000083e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.402402402402402382e-01,2.958360852243600500e-02,3.003003003003002977e-02,1.799999999999999864e-02,5.000000000000000104e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.522522522522522292e-01,3.103959683345908563e-02,3.153153153153152866e-02,1.799999999999999864e-02,6.000000000000000125e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.642642642642642481e-01,3.249340061629345244e-02,3.303303303303303101e-02,1.899999999999999953e-02,1.099999999999999936e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.762762762762762669e-01,3.394502314855040587e-02,3.453453453453453337e-02,2.299999999999999961e-02,1.099999999999999936e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.882882882882882858e-01,3.539446770292323241e-02,3.603603603603603572e-02,2.500000000000000139e-02,1.200000000000000025e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.003003003003003046e-01,3.684173754719534399e-02,3.753753753753753808e-02,2.699999999999999969e-02,1.200000000000000025e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.123123123123123235e-01,3.828683594424663050e-02,3.903903903903904044e-02,2.699999999999999969e-02,1.200000000000000025e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.243243243243243423e-01,3.972976615206197382e-02,4.054054054054054279e-02,2.800000000000000058e-02,1.400000000000000029e-02,1.000000000000000021e-03,0.000000000000000000e+00
3.363363363363363057e-01,4.117053142373780505e-02,4.204204204204203821e-02,2.900000000000000147e-02,1.400000000000000029e-02,1.000000000000000021e-03,0.000000000000000000e+00
3.483483483483483245e-01,4.260913500749009819e-02,4.354354354354354056e-02,2.999999999999999889e-02,1.400000000000000029e-02,2.000000000000000042e-03,0.000000000000000000e+00
3.603603603603603434e-01,4.404558014666051791e-02,4.504504504504504292e-02,3.300000000000000155e-02,1.799999999999999864e-02,3.000000000000000062e-03,0.000000000000000000e+00
3.723723723723723622e-01,4.547987007972515566e-02,4.654654654654654528e-02,3.400000000000000244e-02,2.000000000000000042e-02,3.000000000000000062e-03,0.000000000000000000e+00
3.843843843843843811e-01,4.691200804030108695e-02,4.804804804804804763e-02,3.500000000000000333e-02,2.000000000000000042e-02,3.000000000000000062e-03,0.000000000000000000e+00
3.963963963963963999e-01,4.834199725715358775e-02,4.954954954954954999e-02,3.699999999999999817e-02,2.100000000000000130e-02,3.000000000000000062e-03,0.000000000000000000e+00
4.084084084084084187e-01,4.976984095420348975e-02,5.105105105105105234e-02,3.899999999999999994e-02,2.100000000000000130e-02,3.000000000000000062e-03,0.000000000000000000e+00
4.204204204204204376e-01,5.119554235053457025e-02,5.255255255255255470e-02,3.899999999999999994e-02,2.199999999999999872e-02,3.000000000000000062e-03,0.000000000000000000e+00
4.324324324324324564e-01,5.261910466040120582e-02,5.405405405405405705e-02,3.899999999999999994e-02,2.199999999999999872e-02,3.000000000000000062e-03,0.000000000000000000e+00
4.444444444444444198e-01,5.404053109323458948e-02,5.555555555555555247e-02,4.000000000000000083e-02,2.400000000000000050e-02,3.000000000000000062e-03,0.000000000000000000e+00
4.564564564564564386e-01,5.545982485365088394e-02,5.705705705705705483e-02,4.000000000000000083e-02,2.400000000000000050e-02,3.000000000000000062e-03,0.000000000000000000e+00
4.684684684684684575e-01,5.687698914145802170e-02,5.855855855855855718e-02,4.000000000000000083e-02,2.400000000000000050e-02,3.000000000000000062e-03,0.000000000000000000e+00
4.804804804804804763e-01,5.829202715166321297e-02,6.006006006006005954e-02,4.000000000000000083e-02,2.500000000000000139e-02,3.000000000000000062e-03,0.000000000000000000e+00
4.924924924924924952e-01,5.970494207447968327e-02,6.156156156156156189e-02,4.000000000000000083e-02,2.500000000000000139e-02,3.000000000000000062e-03,0.000000000000000000e+00
5.045045045045044585e-01,6.111573709533438953e-02,6.306306306306305731e-02,4.100000000000000172e-02,2.500000000000000139e-02,3.000000000000000062e-03,0.000000000000000000e+00
5.165165165165165329e-01,6.252441539487466060e-02,6.456456456456456661e-02,4.100000000000000172e-02,2.599999999999999881e-02,4.000000000000000083e-03,0.000000000000000000e+00
5.285285285285284962e-01,6.393098014897605208e-02,6.606606606606606202e-02,4.200000000000000261e-02,2.699999999999999969e-02,4.000000000000000083e-03,0.000000000000000000e+00
5.405405405405405705e-01,6.533543452874862600e-02,6.756756756756757132e-02,4.200000000000000261e-02,2.900000000000000147e-02,4.000000000000000083e-03,0.000000000000000000e+00
5.525525525525525339e-01,6.673778170054513181e-02,6.906906906906906674e-02,4.299999999999999656e-02,2.999999999999999889e-02,4.000000000000000083e-03,0.000000000000000000e+00
5.645645645645646082e-01,6.813802482596735544e-02,7.057057057057057603e-02,4.499999999999999833e-02,2.999999999999999889e-02,5.000000000000000104e-03,0.000000000000000000e+00
5.765765765765765716e-01,6.953616706187337737e-02,7.207207207207207145e-02,4.700000000000000011e-02,2.999999999999999889e-02,5.000000000000000104e-03,0.000000000000000000e+00
5.885885885885885349e-01,7.093221156038481690e-02,7.357357357357356686e-02,4.800000000000000100e-02,3.200000000000000067e-02,5.000000000000000104e-03,0.000000000000000000e+00
6.006006006006006093e-01,7.232616146889406239e-02,7.507507507507507616e-02,4.900000000000000189e-02,3.200000000000000067e-02,5.000000000000000104e-03,0.000000000000000000e+00
6.126126126126125726e-01,7.371801993007127962e-02,7.657657657657657158e-02,5.000000000000000278e-02,3.200000000000000067e-02,5.000000000000000104e-03,0.000000000000000000e+00
6.246246246246246470e-01,7.510779008187153105e-02,7.807807807807808087e-02,5.099999999999999672e-02,3.400000000000000244e-02,5.000000000000000104e-03,0.000000000000000000e+00
6.366366366366366103e-01,7.649547505754125676e-02,7.957957957957957629e-02,5.099999999999999672e-02,3.500000000000000333e-02,5.000000000000000104e-03,0.000000000000000000e+00
6.486486486486486847e-01,7.788107798562629580e-02,8.108108108108108558e-02,5.299999999999999850e-02,3.899999999999999994e-02,6.000000000000000125e-03,0.000000000000000000e+00
6.606606606606606480e-01,7.926460198997864470e-02,8.258258258258258100e-02,5.500000000000000028e-02,4.000000000000000083e-02,6.000000000000000125e-03,0.000000000000000000e+00
6.726726726726726113e-01,8.064605018976275796e-02,8.408408408408407642e-02,5.700000000000000205e-02,4.100000000000000172e-02,7.000000000000000146e-03,0.000000000000000000e+00
6.846846846846846857e-01,8.202542569946365270e-02,8.558558558558558571e-02,5.800000000000000294e-02,4.100000000000000172e-02,7.000000000000000146e-03,0.000000000000000000e+00
6.966966966966966490e-01,8.340273162889344505e-02,8.708708708708708113e-02,5.999999999999999778e-02,4.100000000000000172e-02,7.000000000000000146e-03,0.000000000000000000e+00
7.087087087087087234e-01,8.477797108319830299e-02,8.858858858858859042e-02,6.300000000000000044e-02,4.100000000000000172e-02,8.000000000000000167e-03,0.000000000000000000e+00
7.207207207207206867e-01,8.615114716286519092e-02,9.009009009009008584e-02,6.400000000000000133e-02,4.399999999999999745e-02,8.000000000000000167e-03,0.000000000000000000e+00
7.327327327327327611e-01,8.752226296372951631e-02,9.159159159159159513e-02,6.500000000000000222e-02,4.399999999999999745e-02,8.000000000000000167e-03,0.000000000000000000e+00
7.447447447447447244e-01,8.889132157698173553e-02,9.309309309309309055e-02,6.800000000000000488e-02,4.700000000000000011e-02,8.000000000000000167e-03,0.000000000000000000e+00
7.567567567567567988e-01,9.025832608917448707e-02,9.459459459459459985e-02,6.800000000000000488e-02,4.700000000000000011e-02,8.000000000000000167e-03,0.000000000000000000e+00
7.687687687687687621e-01,9.162327958222900304e-02,9.609609609609609526e-02,6.900000000000000577e-02,4.700000000000000011e-02,8.000000000000000167e-03,0.000000000000000000e+00
7.807807807807807254e-01,9.298618513344285297e-02,9.759759759759759068e-02,7.000000000000000666e-02,4.700000000000000011e-02,1.000000000000000021e-02,0.000000000000000000e+00
7.927927927927927998e-01,9.434704581549653579e-02,9.909909909909909997e-02,7.000000000000000666e-02,4.800000000000000100e-02,1.000000000000000021e-02,0.000000000000000000e+00
8.048048048048047631e-01,9.570586469645989136e-02,1.006006006006005954e-01,7.099999999999999367e-02,5.000000000000000278e-02,1.000000000000000021e-02,0.000000000000000000e+00
8.168168168168168375e-01,9.706264483980012181e-02,1.021021021021021047e-01,7.199999999999999456e-02,5.000000000000000278e-02,1.000000000000000021e-02,0.000000000000000000e+00
8.288288288288288008e-01,9.841738930438763411e-02,1.036036036036036001e-01,7.199999999999999456e-02,5.199999999999999761e-02,1.200000000000000025e-02,0.000000000000000000e+00
8.408408408408408752e-01,9.977010114450381162e-02,1.051051051051051094e-01,7.299999999999999545e-02,5.199999999999999761e-02,1.299999999999999940e-02,0.000000000000000000e+00
8.528528528528528385e-01,1.011207834098469677e-01,1.066066066066066048e-01,7.299999999999999545e-02,5.399999999999999939e-02,1.600000000000000033e-02,0.000000000000000000e+00
8.648648648648649129e-01,1.024694391455401171e-01,1.081081081081081141e-01,7.399999999999999634e-02,5.500000000000000028e-02,1.700000000000000122e-02,0.000000000000000000e+00
8.768768768768768762e-01,1.038160713921371103e-01,1.096096096096096095e-01,7.499999999999999722e-02,5.500000000000000028e-02,1.700000000000000122e-02,0.000000000000000000e+00
8.888888888888888395e-01,1.051606831856302521e-01,1.111111111111111049e-01,7.499999999999999722e-02,5.800000000000000294e-02,1.899999999999999953e-02,0.000000000000000000e+00
9.009009009009009139e-01,1.065032775574562968e-01,1.126126126126126142e-01,7.599999999999999811e-02,5.800000000000000294e-02,2.000000000000000042e-02,0.000000000000000000e+00
9.129129129129128772e-01,1.078438575345040534e-01,1.141141141141141097e-01,7.599999999999999811e-02,5.800000000000000294e-02,2.000000000000000042e-02,0.000000000000000000e+00
9.249249249249249516e-01,1.091824261391205614e-01,1.156156156156156189e-01,7.699999999999999900e-02,5.999999999999999778e-02,2.100000000000000130e-02,0.000000000000000000e+00
9.369369369369369149e-01,1.105189863891186119e-01,1.171171171171171144e-01,7.699999999999999900e-02,6.099999999999999867e-02,2.100000000000000130e-02,0.000000000000000000e+00
9.489489489489489893e-01,1.118535412977825078e-01,1.186186186186186237e-01,7.799999999999999989e-02,6.099999999999999867e-02,2.100000000000000130e-02,0.000000000000000000e+00
9.609609609609609526e-01,1.131860938738761951e-01,1.201201201201201191e-01,7.799999999999999989e-02,6.199999999999999956e-02,2.199999999999999872e-02,0.000000000000000000e+00
9.729729729729729160e-01,1.145166471216488152e-01,1.216216216216216145e-01,7.900000000000000078e-02,6.300000000000000044e-02,2.199999999999999872e-02,0.000000000000000000e+00
9.849849849849849903e-01,1.158452040408423089e-01,1.231231231231231238e-01,8.000000000000000167e-02,6.400000000000000133e-02,2.199999999999999872e-02,0.000000000000000000e+00
9.969969969969969537e-01,1.171717676266979813e-01,1.246246246246246192e-01,8.000000000000000167e-02,6.400000000000000133e-02,2.199999999999999872e-02,0.000000000000000000e+00
1.009009009009008917e+00,1.184963408699625936e-01,1.261261261261261146e-01,8.000000000000000167e-02,6.400000000000000133e-02,2.199999999999999872e-02,0.000000000000000000e+00
1.021021021021021102e+00,1.198189267568963712e-01,1.276276276276276378e-01,8.100000000000000255e-02,6.400000000000000133e-02,2.199999999999999872e-02,0.000000000000000000e+00
1.033033033033033066e+00,1.211395282692784986e-01,1.291291291291291332e-01,8.200000000000000344e-02,6.400000000000000133e-02,2.199999999999999872e-02,0.000000000000000000e+00
1.045045045045045029e+00,1.224581483844145308e-01,1.306306306306306286e-01,8.300000000000000433e-02,6.600000000000000311e-02,2.299999999999999961e-02,0.000000000000000000e+00
1.057057057057056992e+00,1.237747900751432761e-01,1.321321321321321240e-01,8.400000000000000522e-02,6.700000000000000400e-02,2.500000000000000139e-02,0.000000000000000000e+00
1.069069069069068956e+00,1.250894563098424450e-01,1.336336336336336195e-01,8.500000000000000611e-02,6.900000000000000577e-02,2.500000000000000139e-02,0.000000000000000000e+00
1.081081081081081141e+00,1.264021500524369901e-01,1.351351351351351426e-01,8.699999999999999400e-02,6.900000000000000577e-02,2.599999999999999881e-02,0.000000000000000000e+00
1.093093093093093104e+00,1.277128742624039359e-01,1.366366366366366381e-01,8.799999999999999489e-02,7.099999999999999367e-02,2.699999999999999969e-02,0.000000000000000000e+00
1.105105105105105068e+00,1.290216318947808027e-01,1.381381381381381335e-01,8.899999999999999578e-02,7.299999999999999545e-02,2.800000000000000058e-02,0.000000000000000000e+00
1.117117117117117031e+00,1.303284259001708800e-01,1.396396396396396289e-01,8.899999999999999578e-02,7.399999999999999634e-02,2.900000000000000147e-02,0.000000000000000000e+00
1.129129129129129216e+00,1.316332592247506372e-01,1.411411411411411521e-01,9.299999999999999933e-02,7.599999999999999811e-02,2.900000000000000147e-02,0.000000000000000000e+00
1.141141141141141180e+00,1.329361348102760798e-01,1.426426426426426475e-01,9.500000000000000111e-02,7.599999999999999811e-02,3.099999999999999978e-02,0.000000000000000000e+00
1.153153153153153143e+00,1.342370555940899102e-01,1.441441441441441429e-01,9.500000000000000111e-02,7.599999999999999811e-02,3.099999999999999978e-02,0.000000000000000000e+00
1.165165165165165106e+00,1.355360245091271065e-01,1.456456456456456383e-01,9.500000000000000111e-02,7.699999999999999900e-02,3.200000000000000067e-02,0.000000000000000000e+00
1.177177177177177070e+00,1.368330444839223892e-01,1.471471471471471337e-01,9.600000000000000200e-02,7.799999999999999989e-02,3.200000000000000067e-02,0.000000000000000000e+00
1.189189189189189255e+00,1.381281184426166875e-01,1.486486486486486569e-01,9.700000000000000289e-02,7.900000000000000078e-02,3.200000000000000067e-02,0.000000000000000000e+00
1.201201201201201219e+00,1.394212493049636625e-01,1.501501501501501523e-01,9.900000000000000466e-02,8.100000000000000255e-02,3.200000000000000067e-02,0.000000000000000000e+00
1.213213213213213182e+00,1.407124399863359243e-01,1.516516516516516477e-01,1.019999999999999934e-01,8.100000000000000255e-02,3.200000000000000067e-02,0.000000000000000000e+00
1.225225225225225145e+00,1.420016933977324147e-01,1.531531531531531432e-01,1.019999999999999934e-01,8.100000000000000255e-02,3.200000000000000067e-02,0.000000000000000000e+00
1.237237237237237331e+00,1.432890124457837644e-01,1.546546546546546663e-01,1.029999999999999943e-01,8.200000000000000344e-02,3.200000000000000067e-02,0.000000000000000000e+00
1.249249249249249294e+00,1.445744000327604806e-01,1.561561561561561617e-01,1.029999999999999943e-01,8.300000000000000433e-02,3.200000000000000067e-02,0.000000000000000000e+00
1.261261261261261257e+00,1.458578590565778321e-01,1.576576576576576572e-01,1.049999999999999961e-01,8.300000000000000433e-02,3.200000000000000067e-02,0.000000000000000000e+00
1.273273273273273221e+00,1.471393924108034545e-01,1.591591591591591526e-01,1.049999999999999961e-01,8.300000000000000433e-02,3.200000000000000067e-02,0.000000000000000000e+00
1.285285285285285184e+00,1.484190029846636505e-01,1.606606606606606480e-01,1.059999999999999970e-01,8.300000000000000433e-02,3.300000000000000155e-02,0.000000000000000000e+00
1.297297297297297369e+00,1.496966936630494127e-01,1.621621621621621712e-01,1.079999999999999988e-01,8.300000000000000433e-02,3.300000000000000155e-02,0.000000000000000000e+00
1.309309309309309333e+00,1.509724673265237238e-01,1.636636636636636666e-01,1.110000000000000014e-01,8.400000000000000522e-02,3.400000000000000244e-02,0.000000000000000000e+00
1.321321321321321296e+00,1.522463268513274959e-01,1.651651651651651620e-01,1.130000000000000032e-01,8.599999999999999312e-02,3.400000000000000244e-02,0.000000000000000000e+00
1.333333333333333259e+00,1.535182751093858433e-01,1.666666666666666574e-01,1.130000000000000032e-01,8.699999999999999400e-02,3.400000000000000244e-02,0.000000000000000000e+00
1.345345345345345223e+00,1.547883149683157433e-01,1.681681681681681528e-01,1.140000000000000041e-01,8.899999999999999578e-02,3.400000000000000244e-02,0.000000000000000000e+00
1.357357357357357408e+00,1.560564492914309209e-01,1.696696696696696760e-01,1.140000000000000041e-01,8.899999999999999578e-02,3.400000000000000244e-02,0.000000000000000000e+00
1.369369369369369371e+00,1.573226809377491486e-01,1.711711711711711714e-01,1.140000000000000041e-01,8.899999999999999578e-02,3.400000000000000244e-02,0.000000000000000000e+00
1.381381381381381335e+00,1.585870127619991854e-01,1.726726726726726668e-01,1.140000000000000041e-01,8.899999999999999578e-02,3.400000000000000244e-02,0.000000000000000000e+00
1.393393393393393298e+00,1.598494476146257726e-01,1.741741741741741623e-01,1.140000000000000041e-01,8.899999999999999578e-02,3.400000000000000244e-02,0.000000000000000000e+00
1.405405405405405483e+00,1.611099883417977108e-01,1.756756756756756854e-01,1.150000000000000050e-01,9.099999999999999756e-02,3.400000000000000244e-02,0.000000000000000000e+00
1.417417417417417447e+00,1.623686377854129115e-01,1.771771771771771808e-01,1.150000000000000050e-01,9.199999999999999845e-02,3.400000000000000244e-02,0.000000000000000000e+00
1.429429429429429410e+00,1.636253987831056689e-01,1.786786786786786763e-01,1.160000000000000059e-01,9.199999999999999845e-02,3.500000000000000333e-02,0.000000000000000000e+00
1.441441441441441373e+00,1.648802741682526551e-01,1.801801801801801717e-01,1.170000000000000068e-01,9.299999999999999933e-02,3.500000000000000333e-02,0.000000000000000000e+00
1.453453453453453337e+00,1.661332667699794707e-01,1.816816816816816671e-01,1.179999999999999938e-01,9.400000000000000022e-02,3.599999999999999728e-02,0.000000000000000000e+00
1.465465465465465522e+00,1.673843794131669171e-01,1.831831831831831903e-01,1.189999999999999947e-01,9.500000000000000111e-02,3.599999999999999728e-02,0.000000000000000000e+00
1.477477477477477485e+00,1.686336149184572142e-01,1.846846846846846857e-01,1.189999999999999947e-01,9.700000000000000289e-02,3.599999999999999728e-02,0.000000000000000000e+00
1.489489489489489449e+00,1.698809761022612164e-01,1.861861861861861811e-01,1.189999999999999947e-01,9.700000000000000289e-02,3.699999999999999817e-02,0.000000000000000000e+00
1.501501501501501412e+00,1.711264657767634367e-01,1.876876876876876765e-01,1.209999999999999964e-01,9.700000000000000289e-02,3.699999999999999817e-02,0.000000000000000000e+00
1.513513513513513598e+00,1.723700867499291800e-01,1.891891891891891997e-01,1.209999999999999964e-01,9.800000000000000377e-02,3.699999999999999817e-02,0.000000000000000000e+00
1.525525525525525561e+00,1.736118418255110374e-01,1.906906906906906951e-01,1.219999999999999973e-01,9.900000000000000466e-02,3.799999999999999906e-02,0.000000000000000000e+00
1.537537537537537524e+00,1.748517338030547708e-01,1.921921921921921905e-01,1.239999999999999991e-01,9.900000000000000466e-02,3.899999999999999994e-02,0.000000000000000000e+00
1.549549549549549488e+00,1.760897654779055577e-01,1.936936936936936859e-01,1.260000000000000009e-01,9.900000000000000466e-02,4.000000000000000083e-02,0.000000000000000000e+00
1.561561561561561451e+00,1.773259396412149302e-01,1.951951951951951814e-01,1.260000000000000009e-01,1.000000000000000056e-01,4.000000000000000083e-02,0.000000000000000000e+00
1.573573573573573636e+00,1.785602590799461320e-01,1.966966966966967045e-01,1.260000000000000009e-01,1.019999999999999934e-01,4.000000000000000083e-02,0.000000000000000000e+00
1.585585585585585600e+00,1.797927265768815286e-01,1.981981981981981999e-01,1.260000000000000009e-01,1.019999999999999934e-01,4.100000000000000172e-02,0.000000000000000000e+00
1.597597597597597563e+00,1.810233449106276871e-01,1.996996996996996954e-01,1.260000000000000009e-01,1.039999999999999952e-01,4.100000000000000172e-02,0.000000000000000000e+00
1.609609609609609526e+00,1.822521168556227034e-01,2.012012012012011908e-01,1.270000000000000018e-01,1.039999999999999952e-01,4.100000000000000172e-02,0.000000000000000000e+00
1.621621621621621712e+00,1.834790451821416424e-01,2.027027027027027140e-01,1.270000000000000018e-01,1.059999999999999970e-01,4.100000000000000172e-02,0.000000000000000000e+00
1.633633633633633675e+00,1.847041326563031161e-01,2.042042042042042094e-01,1.270000000000000018e-01,1.069999999999999979e-01,4.100000000000000172e-02,0.000000000000000000e+00
1.645645645645645638e+00,1.859273820400757504e-01,2.057057057057057048e-01,1.280000000000000027e-01,1.089999999999999997e-01,4.200000000000000261e-02,0.000000000000000000e+00
1.657657657657657602e+00,1.871487960912840143e-01,2.072072072072072002e-01,1.290000000000000036e-01,1.100000000000000006e-01,4.299999999999999656e-02,0.000000000000000000e+00
1.669669669669669565e+00,1.883683775636148250e-01,2.087087087087086956e-01,1.320000000000000062e-01,1.100000000000000006e-01,4.299999999999999656e-02,0.000000000000000000e+00
1.681681681681681750e+00,1.895861292066231829e-01,2.102102102102102188e-01,1.330000000000000071e-01,1.120000000000000023e-01,4.399999999999999745e-02,0.000000000000000000e+00
1.693693693693693714e+00,1.908020537657388882e-01,2.117117117117117142e-01,1.330000000000000071e-01,1.130000000000000032e-01,4.499999999999999833e-02,0.000000000000000000e+00
1.705705705705705677e+00,1.920161539822727859e-01,2.132132132132132096e-01,1.330000000000000071e-01,1.130000000000000032e-01,4.499999999999999833e-02,0.000000000000000000e+00
1.717717717717717640e+00,1.932284325934224556e-01,2.147147147147147050e-01,1.330000000000000071e-01,1.130000000000000032e-01,4.599999999999999922e-02,0.000000000000000000e+00
1.729729729729729826e+00,1.944388923322785956e-01,2.162162162162162282e-01,1.370000000000000107e-01,1.130000000000000032e-01,4.700000000000000011e-02,0.000000000000000000e+00
1.741741741741741789e+00,1.956475359278316006e-01,2.177177177177177236e-01,1.380000000000000115e-01,1.130000000000000032e-01,4.700000000000000011e-02,0.000000000000000000e+00
1.753753753753753752e+00,1.968543661049769744e-01,2.192192192192192191e-01,1.400000000000000133e-01,1.140000000000000041e-01,4.800000000000000100e-02,0.000000000000000000e+00
1.765765765765765716e+00,1.980593855845221019e-01,2.207207207207207145e-01,1.400000000000000133e-01,1.160000000000000059e-01,4.800000000000000100e-02,0.000000000000000000e+00
1.777777777777777679e+00,1.992625970831919391e-01,2.222222222222222099e-01,1.400000000000000133e-01,1.160000000000000059e-01,4.900000000000000189e-02,0.000000000000000000e+00
1.789789789789789864e+00,2.004640033136356192e-01,2.237237237237237331e-01,1.409999999999999865e-01,1.160000000000000059e-01,4.900000000000000189e-02,0.000000000000000000e+00
1.801801801801801828e+00,2.016636069844320034e-01,2.252252252252252285e-01,1.409999999999999865e-01,1.160000000000000059e-01,5.000000000000000278e-02,0.000000000000000000e+00
1.813813813813813791e+00,2.028614108000963423e-01,2.267267267267267239e-01,1.409999999999999865e-01,1.209999999999999964e-01,5.099999999999999672e-02,0.000000000000000000e+00
1.825825825825825754e+00,2.040574174610856051e-01,2.282282282282282193e-01,1.419999999999999873e-01,1.209999999999999964e-01,5.199999999999999761e-02,0.000000000000000000e+00
1.837837837837837718e+00,2.052516296638057514e-01,2.297297297297297147e-01,1.419999999999999873e-01,1.229999999999999982e-01,5.199999999999999761e-02,0.000000000000000000e+00
1.849849849849849903e+00,2.064440501006167550e-01,2.312312312312312379e-01,1.439999999999999891e-01,1.239999999999999991e-01,5.199999999999999761e-02,0.000000000000000000e+00
1.861861861861861867e+00,2.076346814598387658e-01,2.327327327327327333e-01,1.459999999999999909e-01,1.239999999999999991e-01,5.399999999999999939e-02,0.000000000000000000e+00
1.873873873873873830e+00,2.088235264257589097e-01,2.342342342342342287e-01,1.489999999999999936e-01,1.250000000000000000e-01,5.500000000000000028e-02,0.000000000000000000e+00
1.885885885885885793e+00,2.100105876786366732e-01,2.357357357357357242e-01,1.489999999999999936e-01,1.250000000000000000e-01,5.500000000000000028e-02,0.000000000000000000e+00
1.897897897897897979e+00,2.111958678947103152e-01,2.372372372372372473e-01,1.489999999999999936e-01,1.260000000000000009e-01,5.700000000000000205e-02,0.000000000000000000e+00
1.909909909909909942e+00,2.123793697462023622e-01,2.387387387387387427e-01,1.489999999999999936e-01,1.260000000000000009e-01,5.700000000000000205e-02,0.000000000000000000e+00
1.921921921921921905e+00,2.135610959013264365e-01,2.402402402402402382e-01,1.499999999999999944e-01,1.260000000000000009e-01,5.700000000000000205e-02,0.000000000000000000e+00
1.933933933933933869e+00,2.147410490242924186e-01,2.417417417417417336e-01,1.529999999999999971e-01,1.260000000000000009e-01,5.800000000000000294e-02,0.000000000000000000e+00
1.945945945945945832e+00,2.159192317753134138e-01,2.432432432432432290e-01,1.539999999999999980e-01,1.270000000000000018e-01,5.800000000000000294e-02,0.000000000000000000e+00
1.957957957957958017e+00,2.170956468106106096e-01,2.447447447447447522e-01,1.539999999999999980e-01,1.280000000000000027e-01,5.899999999999999689e-02,0.000000000000000000e+00
1.969969969969969981e+00,2.182702967824203533e-01,2.462462462462462476e-01,1.549999999999999989e-01,1.280000000000000027e-01,5.999999999999999778e-02,0.000000000000000000e+00
1.981981981981981944e+00,2.194431843389992864e-01,2.477477477477477430e-01,1.570000000000000007e-01,1.290000000000000036e-01,5.999999999999999778e-02,0.000000000000000000e+00
